https://www.dps.texas.gov/administration/crime_records/pages...dps.texas.gov,20.333333333333332,Counterspeech,original post,yes
"Sad and sorry for their lost...pero no te agas pendejo Trump, what about all the undocumented human beings here in the U.S. that also have saved American lives..you know the storys are out there...",17.77777777777778,Not Counterspeech,original post,no
"Wendi DelValle sounds like guns in the wrong hands is the issue, not walls.   5 Americans shot and killed at their job, by another American.",135.55555555555554,Not Counterspeech,An illegal immigrant killed my 24 year old brother about a mile from his home. My brother was test driving a motorcycle and the illegal immigrant pulled out in front of him(the man was driving unlicensed and illegally) then left my brother to die on the side of the road. So I support the wall 100%!!,no
An illegal killed my cousin husband .,18.5,Not Counterspeech,original post,no
Stricter gun laws will protect Americans walls will not help the crime problem,14.5,Counterspeech,original post,yes
Get rid of the white male gun toting Christians and well all be much safer.,13.666666666666666,Facts/Logic,original post,yes
One death of any American by an illegal is 100% one too many. It should be ZERO! These Americans should be alive today. Once again Democrats have blood on their hands. If they arent murdering full term babies they are leaving us wide open for the taking! Build the Wall! Stop these Democrats and their Anti American Agenda!,12.666666666666666,Facts/Logic,original post,yes
https://abcnews.go.com/Politics/votes-put-emergency-termination-trumps-desk-sen-tammy/story?id=61122331&cid=social_fb_abcn&fbclid=IwAR0-VC36RbC2d42UWj8-aVKWVAFXto4n83xVsVNx7s6YIHcq7zy-IUF4wng . ..,13.222222222222221,Not Counterspeech,original post,no
We have 535 politicians that need be deceased.,10,Negative tone,original post,yes
Better if people who are descendants of other countries leave American just for the native people of America( The native Americans) and go to their country.  America will be peaceful.,14.5,Not Counterspeech,Sangeeta Rajapandian Casteless whom do u refer??,no
"trumpery /trmp()r/  noun 1.  attractive articles of little value or use. synonyms:	trinkets, baubles, cheap finery, knickknacks, ornaments, bibelots, gewgaws, gimcracks ""tables piled with all sorts of trumpery"" adjective 1. showy but worthless.",12.333333333333334,Positive tone,original post,yes
What about school shooting? Those are immigrants as well?,12,Positive tone,original post,yes
Get the walls built!,23.5,Negative tone,original post,yes
So sad   finish the wall,11,Not Counterspeech,original post,no
A white man killed 8 black people in a church. We need to ban all white people. That's how stupid your logic is you twits.,12,Humor,original post,yes
A american killed my cousin we need to build a wall around him I guess smh you people are puppets..most of the crime committed in this country past and present has been committed by Americans especially white..I'm just stating facts guys not racial at all,13.333333333333334,Negative tone,original post,yes
Build that Wall Mr President,9.166666666666666,Not Counterspeech,original post,no
"BUILD THE WALL AND MORE LAW AND ORDER,",12.88888888888889,Affiliation,original post,yes
WALL!,27,Not Counterspeech,original post,no
"The wall is a way to nip it in the bud. If stopped at the border, the pos liberal democrat so called leaders of ours can't have a chance to give them our tax dollars. No illegal deserves the first free thing from the American government. That's just the most obvious reason. There are several.",12.333333333333334,Not Counterspeech,original post,no
Pam Tigert Me too,9.666666666666666,Counterspeech,"We need more posts like this.  News only reports about not wanting the wall. Never about the American people wanting it. That's why trump was voted in.  I am sure if it was one of those loud mouth reporters on television that lost a loved one they would be singing a different tune.   Or the Democrats in office.  I was a Democrat,switched over to Republican when trump was  running.",yes
"Bull O'Neill The Military Doesnt Seem to Appreciate Trumps Border Stunt                                                                       President Trumps decision to deploy thousands of active-duty soldiers to the border with Mexico, ostensibly to defend against an invasion of asylum seekers from Central America, is such a transparent political stunt that even his fellow Republicans are dismayed  if only because they think its a less effective midterms strategy than focusing on the midterms. As it turns out, another group you might generally expect to support the president is also less than thrilled with his order: namely, the military itself.  Responding to criticism of the dubious deployment last week, Defense Secretary James Mattis demurred: We dont do stunts in this department. The soldiers being sent to the border are there to provide support to the Department of Homeland Security, just as they often do after natural disasters, Mattis insisted. The secretary did not speak to the question of whether a dwindling caravan of around 3,000 Central American asylum seekers, currently 800 miles from the border and traveling on foot, really merited the same emergency response as a hurricane.  Since then, several reports have come out showing that Trumps original vision for the deployment, tendentiously titled Operation Faithful Patriot, was larger in scope than what the Pentagon ultimately allowed, as some of what the president expected the soldiers to do was at best wasteful and at worst illegal. The administrations first request, CNN reported on Friday, was for soldiers to provide crowd and traffic control and protect Customs and Border Protection personnel, which some Defense officials viewed as law enforcement activities the military is barred by law from performing. That request was rejected, as was a proposal that soldiers construct housing for detained migrants, according to Reuters.",77.16666666666667,Not Counterspeech,"Bull O'Neill The Military Doesnt Seem to Appreciate Trumps Border Stunt                                                                       President Trumps decision to deploy thousands of active-duty soldiers to the border with Mexico, ostensibly to defend against an invasion of asylum seekers from Central America, is such a transparent political stunt that even his fellow Republicans are dismayed  if only because they think its a less effective midterms strategy than focusing on the midterms. As it turns out, another group you might generally expect to support the president is also less than thrilled with his order: namely, the military itself.  Responding to criticism of the dubious deployment last week, Defense Secretary James Mattis demurred: We dont do stunts in this department. The soldiers being sent to the border are there to provide support to the Department of Homeland Security, just as they often do after natural disasters, Mattis insisted. The secretary did not speak to the question of whether a dwindling caravan of around 3,000 Central American asylum seekers, currently 800 miles from the border and traveling on foot, really merited the same emergency response as a hurricane.  Since then, several reports have come out showing that Trumps original vision for the deployment, tendentiously titled Operation Faithful Patriot, was larger in scope than what the Pentagon ultimately allowed, as some of what the president expected the soldiers to do was at best wasteful and at worst illegal. The administrations first request, CNN reported on Friday, was for soldiers to provide crowd and traffic control and protect Customs and Border Protection personnel, which some Defense officials viewed as law enforcement activities the military is barred by law from performing. That request was rejected, as was a proposal that soldiers construct housing for detained migrants, according to Reuters.",no
